id,genus,species,diameter,height,size,fez,gez,year,,,,
8,Tilia,amurensis,38.2,20.7,10000,boreal,boreal,2007,,,,
8,Tilia,amurensis,12.4,8,10000,boreal,boreal,2007,,,,
8,Tilia,amurensis,34.1,20.7,10000,boreal,boreal,2007,,,,
8,Ulmus,japonica,26.4,18.1,10000,boreal,boreal,2007,,,,
8,Ulmus,japonica,32.8,18.1,10000,boreal,boreal,2007,,,,
8,Ulmus,japonica,21.6,18.1,10000,boreal,boreal,2007,,,,
8,Ulmus,japonica,14.3,10.9,10000,boreal,boreal,2007,,,,
8,Ulmus,japonica,36.6,15.3,10000,boreal,boreal,2007,,,,
8,Ulmus,japonica,29.6,15,10000,boreal,boreal,2007,,,,
8,Ulmus,laciniata,18.8,15.4,10000,boreal,boreal,2007,,,,
8,Ulmus,laciniata,26.7,16,10000,boreal,boreal,2007,,,,
8,Ulmus,laciniata,28.3,17.9,10000,boreal,boreal,2007,,,,
8,Ulmus,laciniata,22.6,13.9,10000,boreal,boreal,2007,,,,
8,Carpinus,cordata,7.6,7.6,10000,boreal,boreal,2007,,,,
8,Ligustrina,amurensis,7.6,9.1,10000,boreal,boreal,2007,,,,
8,Tilia,amurensis,10.8,7.6,10000,boreal,boreal,2007,,,,
9,Abies,nephrolepis,12.3,8,6500,boreal,boreal,2019,,,,
9,Betula,costata,14.6,16.5,6500,boreal,boreal,2019,,,,
9,Quercus,mongolica,39.7,20,6500,boreal,boreal,2019,,,,
9,Quercus,mongolica,43,15,6500,boreal,boreal,2019,,,,
9,Picea,ajanensis,19,12.5,6500,boreal,boreal,2019,,,,
9,Picea,ajanensis,9.7,9.3,6500,boreal,boreal,2019,,,,
9,Picea,ajanensis,10,7.5,6500,boreal,boreal,2019,,,,
9,Picea,ajanensis,23,13,6500,boreal,boreal,2019,,,,
9,Pinus,koraiensis,51.4,32,6500,boreal,boreal,2019,,,,
9,Pinus,koraiensis,53.2,30,6500,boreal,boreal,2019,,,,
9,Pinus,koraiensis,34,13,6500,boreal,boreal,2019,,,,
9,Pinus,koraiensis,29.4,15,6500,boreal,boreal,2019,,,,
9,Tilia,amurensis,40,25,6500,boreal,boreal,2019,,,,
9,Tilia,amurensis,30.8,11,6500,boreal,boreal,2019,,,,
9,Tilia,amurensis,12.8,12.5,6500,boreal,boreal,2019,,,,
9,Tilia,amurensis,16.5,15,6500,boreal,boreal,2019,,,,
9,Tilia,amurensis,19.5,18,6500,boreal,boreal,2019,,,,
9,Tilia,amurensis,15.3,15,6500,boreal,boreal,2019,,,,
9,Tilia,amurensis,14,12,6500,boreal,boreal,2019,,,,
9,Tilia,amurensis,15.8,13,6500,boreal,boreal,2019,,,,
9,Tilia,amurensis,15,10.5,6500,boreal,boreal,2019,,,,
9,Tilia,amurensis,26.2,13,6500,boreal,boreal,2019,,,,
9,Abies,nephrolepis,18,14,6500,boreal,boreal,2019,,,,
9,Abies,nephrolepis,10.7,11,6500,boreal,boreal,2019,,,,
9,Abies,nephrolepis,11.5,8.5,6500,boreal,boreal,2019,,,,
9,Abies,nephrolepis,12,8,6500,boreal,boreal,2019,,,,
9,Betula,costata,8.9,7,6500,boreal,boreal,2019,,,,
9,Picea,ajanensis,11.6,10,6500,boreal,boreal,2019,,,,
9,Picea,ajanensis,12.4,12,6500,boreal,boreal,2019,,,,
9,Picea,ajanensis,6.3,6,6500,boreal,boreal,2019,,,,
9,Picea,ajanensis,7.5,6.5,6500,boreal,boreal,2019,,,,
9,Picea,ajanensis,9,8,6500,boreal,boreal,2019,,,,
9,Picea,ajanensis,10.3,10,6500,boreal,boreal,2019,,,,
9,Picea,ajanensis,7.7,7.5,6500,boreal,boreal,2019,,,,
9,Picea,ajanensis,8.4,6.5,6500,boreal,boreal,2019,,,,
9,Picea,ajanensis,7.7,5.5,6500,boreal,boreal,2019,,,,
9,Picea,ajanensis,9.2,6.5,6500,boreal,boreal,2019,,,,
9,Picea,ajanensis,8,3,6500,boreal,boreal,2019,,,,
9,Picea,ajanensis,10.3,9,6500,boreal,boreal,2019,,,,
9,Picea,ajanensis,12.8,12,6500,boreal,boreal,2019,,,,
9,Picea,ajanensis,9.1,9,6500,boreal,boreal,2019,,,,
9,Picea,ajanensis,7.6,7,6500,boreal,boreal,2019,,,,
9,Picea,ajanensis,12.6,8.5,6500,boreal,boreal,2019,,,,
9,Picea,ajanensis,11,7.5,6500,boreal,boreal,2019,,,,
9,Picea,ajanensis,9,6,6500,boreal,boreal,2019,,,,
9,Picea,ajanensis,9.4,7.5,6500,boreal,boreal,2019,,,,
9,Picea,ajanensis,9.5,7.5,6500,boreal,boreal,2019,,,,
9,Picea,ajanensis,11.8,7.5,6500,boreal,boreal,2019,,,,
9,Picea,ajanensis,7.1,5,6500,boreal,boreal,2019,,,,
9,Acer,ukurunduense,12.5,7.5,6500,boreal,boreal,2019,,,,
9,Acer,mono,15.4,6.5,6500,boreal,boreal,2019,,,,
9,Abies,nephrolepis,13.1,11.5,6500,boreal,boreal,2019,,,,
9,Abies,nephrolepis,11.5,12,6500,boreal,boreal,2019,,,,
9,Abies,nephrolepis,11.6,10,6500,boreal,boreal,2019,,,,
9,Abies,nephrolepis,10.5,10,6500,boreal,boreal,2019,,,,
9,Abies,nephrolepis,9.7,7,6500,boreal,boreal,2019,,,,
9,Abies,nephrolepis,8,5.5,6500,boreal,boreal,2019,,,,
9,Abies,nephrolepis,10.9,9,6500,boreal,boreal,2019,,,,
9,Abies,nephrolepis,11,9,6500,boreal,boreal,2019,,,,
9,Abies,nephrolepis,7.8,5,6500,boreal,boreal,2019,,,,
9,Abies,nephrolepis,8.2,7,6500,boreal,boreal,2019,,,,
9,Abies,nephrolepis,10.2,6,6500,boreal,boreal,2019,,,,
9,Tilia,amurensis,13.4,8,6500,boreal,boreal,2019,,,,
9,Betula,costata,17.1,15,6500,boreal,boreal,2019,,,,
9,Abies,nephrolepis,16,16,6500,boreal,boreal,2019,,,,
9,Pinus,koraiensis,29.8,15,6500,boreal,boreal,2019,,,,
9,Pinus,koraiensis,36.5,15,6500,boreal,boreal,2019,,,,
9,Picea,ajanensis,20.6,14,6500,boreal,boreal,2019,,,,
9,Picea,ajanensis,15.7,12,6500,boreal,boreal,2019,,,,
9,Picea,ajanensis,12,7.5,6500,boreal,boreal,2019,,,,
9,Picea,ajanensis,11.4,7,6500,boreal,boreal,2019,,,,
9,Pinus,koraiensis,57.5,29,6500,boreal,boreal,2019,,,,
9,Pinus,koraiensis,43.5,28,6500,boreal,boreal,2019,,,,
9,Pinus,koraiensis,28.8,16,6500,boreal,boreal,2019,,,,
9,Pinus,koraiensis,10.1,7,6500,boreal,boreal,2019,,,,
9,Pinus,koraiensis,49.2,23,6500,boreal,boreal,2019,,,,
9,Pinus,koraiensis,64.3,26,6500,boreal,boreal,2019,,,,
9,Acer,mono,24.4,7.5,6500,boreal,boreal,2019,,,,
9,Tilia,amurensis,20,13,6500,boreal,boreal,2019,,,,
9,Tilia,amurensis,20.2,19,6500,boreal,boreal,2019,,,,
9,Tilia,amurensis,17,11.5,6500,boreal,boreal,2019,,,,
9,Tilia,amurensis,17.6,12,6500,boreal,boreal,2019,,,,
9,Tilia,amurensis,9.5,7,6500,boreal,boreal,2019,,,,
9,Tilia,amurensis,14.3,10.5,6500,boreal,boreal,2019,,,,
9,Tilia,amurensis,17,10,6500,boreal,boreal,2019,,,,
9,Abies,nephrolepis,16.3,10.5,6500,boreal,boreal,2019,,,,
9,Abies,nephrolepis,10.7,8,6500,boreal,boreal,2019,,,,
9,Abies,nephrolepis,10,7,6500,boreal,boreal,2019,,,,
9,Abies,nephrolepis,15.9,9,6500,boreal,boreal,2019,,,,
9,Abies,nephrolepis,14.2,12.5,6500,boreal,boreal,2019,,,,
9,Abies,nephrolepis,14.8,12,6500,boreal,boreal,2019,,,,
9,Tilia,amurensis,19.8,13.5,6500,boreal,boreal,2019,,,,
9,Abies,nephrolepis,12.7,8,6500,boreal,boreal,2019,,,,
9,Picea,ajanensis,9,6.5,6500,boreal,boreal,2019,,,,
9,Picea,ajanensis,6.9,6.5,6500,boreal,boreal,2019,,,,
9,Picea,ajanensis,12.3,7,6500,boreal,boreal,2019,,,,
9,Picea,ajanensis,7.8,5,6500,boreal,boreal,2019,,,,
9,Picea,ajanensis,8.5,5.5,6500,boreal,boreal,2019,,,,
9,Picea,ajanensis,9.6,6.5,6500,boreal,boreal,2019,,,,
9,Picea,ajanensis,6.6,4.5,6500,boreal,boreal,2019,,,,
9,Picea,ajanensis,9.3,7,6500,boreal,boreal,2019,,,,
9,Picea,ajanensis,16.5,13,6500,boreal,boreal,2019,,,,
9,Picea,ajanensis,7.8,7,6500,boreal,boreal,2019,,,,
9,Picea,ajanensis,11,7.5,6500,boreal,boreal,2019,,,,
9,Picea,ajanensis,6.8,5.5,6500,boreal,boreal,2019,,,,
9,Pinus,koraiensis,8.4,7,6500,boreal,boreal,2019,,,,
9,Acer,ukurunduense,9,7,6500,boreal,boreal,2019,,,,
9,Tilia,amurensis,8,7.5,6500,boreal,boreal,2019,,,,
9,Tilia,amurensis,9,9,6500,boreal,boreal,2019,,,,
9,Abies,nephrolepis,8.7,5.5,6500,boreal,boreal,2019,,,,
9,Abies,nephrolepis,8,5.2,6500,boreal,boreal,2019,,,,
9,Abies,nephrolepis,8,5,6500,boreal,boreal,2019,,,,
9,Abies,nephrolepis,7.3,5,6500,boreal,boreal,2019,,,,
9,Abies,nephrolepis,10,8,6500,boreal,boreal,2019,,,,
9,Abies,nephrolepis,8.8,6.5,6500,boreal,boreal,2019,,,,
9,Abies,nephrolepis,8,4,6500,boreal,boreal,2019,,,,
9,Abies,nephrolepis,6.4,3,6500,boreal,boreal,2019,,,,
9,Abies,nephrolepis,9,7.5,6500,boreal,boreal,2019,,,,
9,Abies,nephrolepis,7.4,6,6500,boreal,boreal,2019,,,,
9,Abies,nephrolepis,6.9,4.5,6500,boreal,boreal,2019,,,,
9,Abies,nephrolepis,10.2,10,6500,boreal,boreal,2019,,,,
9,Abies,nephrolepis,7.7,6,6500,boreal,boreal,2019,,,,
9,Abies,nephrolepis,9.9,7,6500,boreal,boreal,2019,,,,
9,Abies,nephrolepis,7.8,7,6500,boreal,boreal,2019,,,,
9,Abies,nephrolepis,8.2,7.5,6500,boreal,boreal,2019,,,,
9,Abies,nephrolepis,9.4,8,6500,boreal,boreal,2019,,,,
9,Abies,nephrolepis,9.5,7,6500,boreal,boreal,2019,,,,
9,Abies,nephrolepis,8.6,5.5,6500,boreal,boreal,2019,,,,
9,Abies,nephrolepis,12.5,7,6500,boreal,boreal,2019,,,,
9,Abies,nephrolepis,10.4,8.5,6500,boreal,boreal,2019,,,,
9,Abies,nephrolepis,11.6,8.5,6500,boreal,boreal,2019,,,,
9,Abies,nephrolepis,8.6,5.5,6500,boreal,boreal,2019,,,,
9,Abies,nephrolepis,8.8,7,6500,boreal,boreal,2019,,,,
10,Abies,nephrolepis,19.5,18,2500,boreal,boreal,2005,,,,
10,Betula,costata,28.5,16,2500,boreal,boreal,2005,,,,
10,Betula,costata,23.8,19,2500,boreal,boreal,2005,,,,
10,Betula,costata,32.7,19,2500,boreal,boreal,2005,,,,
10,Betula,costata,28.5,19,2500,boreal,boreal,2005,,,,
10,Betula,costata,10,12,2500,boreal,boreal,2005,,,, 
10,Betula,costata,38.5,18,2500,boreal,boreal,2005,,,,
10,Betula,costata,18.5,13,2500,boreal,boreal,2005,,,,
10,Betula,costata,27.5,19,2500,boreal,boreal,2005,,,,
10,Betula,costata,27,22,2500,boreal,boreal,2005,,,,
10,Betula,costata,6.5,12,2500,boreal,boreal,2005,,,,
10,Betula,costata,11,19,2500,boreal,boreal,2005,,,,
10,Betula,costata,14,11,2500,boreal,boreal,2005,,,,
10,Prunus,maximowiczii ,11.3,7,2500,boreal,boreal,2005,,,,
10,Prunus,maximowiczii ,14.5,12,2500,boreal,boreal,2005,,,,
10,Prunus,maximowiczii ,13.7,11,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,11.5,9.5,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,18,13,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,13.5,12,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,58,17,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,15.5,10,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,44,20,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,14.5,11,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,30.8,20,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,10.5,8.5,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,12.3,9,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,35.5,23,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,52.3,23,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,10.8,7,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,6.3,5,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,32,20,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,31,16,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,10,7.5,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,9,7,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,9,7,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,9.3,6.5,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,34,20,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,10,8,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,7.5,6.5,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,18,14,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,7,4.5,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,13,10.5,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,20,13,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,25.3,22,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,56,23,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,6,5.5,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,7,7,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,48,23,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,8,6,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,38.5,20,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,17.2,13,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,14,11,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,40,14,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,17.3,13,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,53,24,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,29.5,18,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,8,7,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,25,14,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,7,6.5,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,9,6.5,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,6,5.5,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,7,6,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,7,5.5,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,7,6,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,8.6,8,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,43,19,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,34.5,20,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,13,9.5,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,17,11,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,27.5,20,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,14.5,8,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,8,6.5,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,13.5,11.5,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,5.5,6,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,12.5,11.5,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,12,10,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,6.5,7,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,11.5,11,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,13,10.5,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,44,23,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,9,6,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,7,7,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,8,7,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,9,11,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,13.5,11.5,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,34,24,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,12.6,12,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,12.4,12.5,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,16.5,13,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,13.3,12.5,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,21.5,17,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,16.5,18,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,15.5,12.5,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,38,19,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,26.5,19.5,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,36.5,23,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,36.5,23,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,31,20,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,7.2,5,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,6,4,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,7.1,4,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,7,4,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,9,5,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,8.5,6,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,28.5,18,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,7.8,5,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,6,4,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,7.6,4,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,16.1,13,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,7.2,4,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,17.8,10,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,6,4,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,8,4,2500,boreal,boreal,2005,,,,
10,Picea,ajanensis,18.7,12,2500,boreal,boreal,2005,,,,
10,Pinus,koraiensis,10,11,2500,boreal,boreal,2005,,,,
10,Pinus,koraiensis,64,17,2500,boreal,boreal,2005,,,,
10,Pinus,koraiensis,9.5,8,2500,boreal,boreal,2005,,,,
10,Pinus,koraiensis,15,10,2500,boreal,boreal,2005,,,,
10,Pinus,koraiensis,6.5,5,2500,boreal,boreal,2005,,,,
10,Pinus,koraiensis,34.5,16,2500,boreal,boreal,2005,,,,
10,Pinus,koraiensis,38,21,2500,boreal,boreal,2005,,,,
10,Pinus,koraiensis,16.2,13,2500,boreal,boreal,2005,,,,
10,Pinus,koraiensis,8.3,10,2500,boreal,boreal,2005,,,,
10,Pinus,koraiensis,16.8,11,2500,boreal,boreal,2005,,,,
10,Pinus,koraiensis,38.5,22,2500,boreal,boreal,2005,,,,
10,Pinus,koraiensis,7,5.5,2500,boreal,boreal,2005,,,,
10,Pinus,koraiensis,10,9,2500,boreal,boreal,2005,,,,
10,Pinus,koraiensis,9.8,7,2500,boreal,boreal,2005,,,,
10,Pinus,koraiensis,79,23,2500,boreal,boreal,2005,,,,
10,Pinus,koraiensis,92.3,25,2500,boreal,boreal,2005,,,,
10,Pinus,koraiensis,16,12.5,2500,boreal,boreal,2005,,,,
10,Pinus,koraiensis,18.5,13,2500,boreal,boreal,2005,,,,
10,Pinus,koraiensis,19.5,12.5,2500,boreal,boreal,2005,,,,
10,Pinus,koraiensis,33.2,20,2500,boreal,boreal,2005,,,,
10,Pinus,koraiensis,6,6.5,2500,boreal,boreal,2005,,,,
10,Pinus,koraiensis,6,7,2500,boreal,boreal,2005,,,,
10,Pinus,koraiensis,72,25,2500,boreal,boreal,2005,,,,
10,Pinus,koraiensis,72,24,2500,boreal,boreal,2005,,,,
10,Pinus,koraiensis,10,6,2500,boreal,boreal,2005,,,,
10,Pinus,koraiensis,12.6,9,2500,boreal,boreal,2005,,,,
10,Pinus,koraiensis,17.8,14,2500,boreal,boreal,2005,,,,
10,Pinus,koraiensis,61.5,26,2500,boreal,boreal,2005,,,,
10,Pinus,koraiensis,56.5,27,2500,boreal,boreal,2005,,,,
10,Pinus,koraiensis,8.5,4,2500,boreal,boreal,2005,,,,
10,Pinus,koraiensis,63.3,25,2500,boreal,boreal,2005,,,,
10,Acer,ukurunduense,11,9,2500,boreal,boreal,2005,,,,
10,Acer,ukurunduense,8,8,2500,boreal,boreal,2005,,,,
10,Acer,ukurunduense,9.5,10,2500,boreal,boreal,2005,,,,
10,Acer,ukurunduense,7.5,5.5,2500,boreal,boreal,2005,,,,
10,Acer,ukurunduense,9.5,9.5,2500,boreal,boreal,2005,,,,
10,Acer,ukurunduense,14,9,2500,boreal,boreal,2005,,,,
10,Acer,ukurunduense,11.5,9,2500,boreal,boreal,2005,,,,
10,Acer,ukurunduense,11.3,9,2500,boreal,boreal,2005,,,,
10,Acer,ukurunduense,11.5,9,2500,boreal,boreal,2005,,,,
10,Acer,ukurunduense,10.3,8.5,2500,boreal,boreal,2005,,,,
10,Acer,ukurunduense,10.8,13,2500,boreal,boreal,2005,,,,
10,Acer,ukurunduense,11.5,7,2500,boreal,boreal,2005,,,,
10,Acer,ukurunduense,8.5,6,2500,boreal,boreal,2005,,,,
10,Acer,ukurunduense,10.1,7,2500,boreal,boreal,2005,,,,
10,Acer,tegmentosum,12.3,9.5,2500,boreal,boreal,2005,,,,
10,Acer,tegmentosum,8.5,8.5,2500,boreal,boreal,2005,,,,
10,Acer,tegmentosum,10.5,8.5,2500,boreal,boreal,2005,,,,
10,Acer,tegmentosum,15,11.5,2500,boreal,boreal,2005,,,,
10,Acer,tegmentosum,10.5,10,2500,boreal,boreal,2005,,,,
10,Acer,tegmentosum,9.5,10,2500,boreal,boreal,2005,,,,
10,Acer,tegmentosum,11,11,2500,boreal,boreal,2005,,,,
10,Acer,tegmentosum,11,9,2500,boreal,boreal,2005,,,,
10,Acer,tegmentosum,13,12,2500,boreal,boreal,2005,,,,
10,Acer,tegmentosum,14,10,2500,boreal,boreal,2005,,,,
10,Acer,tegmentosum,10.2,10.5,2500,boreal,boreal,2005,,,,
10,Acer,tegmentosum,9,4,2500,boreal,boreal,2005,,,,
10,Acer,tegmentosum,10,8,2500,boreal,boreal,2005,,,,
10,Acer,tegmentosum,15.5,11,2500,boreal,boreal,2005,,,,
10,Acer,tegmentosum,11.7,9,2500,boreal,boreal,2005,,,,
10,Acer,tegmentosum,10,8,2500,boreal,boreal,2005,,,,
10,Abies,nephrolepis,10.5,9.5,2500,boreal,boreal,2005,,,,
10,Abies,nephrolepis,11.8,8,2500,boreal,boreal,2005,,,,
10,Abies,nephrolepis,11,5,2500,boreal,boreal,2005,,,,
10,Abies,nephrolepis,23,15,2500,boreal,boreal,2005,,,,
10,Abies,nephrolepis,13,9,2500,boreal,boreal,2005,,,,
10,Abies,nephrolepis,9,9.5,2500,boreal,boreal,2005,,,,
10,Abies,nephrolepis,9.3,7.5,2500,boreal,boreal,2005,,,,
10,Abies,nephrolepis,19,11.5,2500,boreal,boreal,2005,,,,
10,Abies,nephrolepis,16.5,13,2500,boreal,boreal,2005,,,,
10,Abies,nephrolepis,8.7,8,2500,boreal,boreal,2005,,,,
10,Abies,nephrolepis,9,10,2500,boreal,boreal,2005,,,,
10,Abies,nephrolepis,9,9,2500,boreal,boreal,2005,,,,
10,Abies,nephrolepis,13.2,10,2500,boreal,boreal,2005,,,,
10,Abies,nephrolepis,8.7,7,2500,boreal,boreal,2005,,,,
10,Abies,nephrolepis,11,9,2500,boreal,boreal,2005,,,,
10,Abies,nephrolepis,18,10.5,2500,boreal,boreal,2005,,,,
10,Abies,nephrolepis,25,13,2500,boreal,boreal,2005,,,,
10,Abies,nephrolepis,27.5,14,2500,boreal,boreal,2005,,,,
10,Abies,nephrolepis,8.3,8.5,2500,boreal,boreal,2005,,,,
10,Abies,nephrolepis,10,6,2500,boreal,boreal,2005,,,,
10,Abies,nephrolepis,9.5,7,2500,boreal,boreal,2005,,,,
10,Abies,nephrolepis,9,8,2500,boreal,boreal,2005,,,,
10,Abies,nephrolepis,8,8,2500,boreal,boreal,2005,,,,
10,Abies,nephrolepis,22.5,14,2500,boreal,boreal,2005,,,,
10,Abies,nephrolepis,6.2,7,2500,boreal,boreal,2005,,,,
10,Abies,nephrolepis,9.5,9,2500,boreal,boreal,2005,,,,
10,Abies,nephrolepis,6.5,6.5,2500,boreal,boreal,2005,,,,
10,Abies,nephrolepis,11.7,8,2500,boreal,boreal,2005,,,,
10,Abies,nephrolepis,13.8,8,2500,boreal,boreal,2005,,,,
10,Abies,nephrolepis,10.5,10,2500,boreal,boreal,2005,,,,
10,Abies,nephrolepis,11,9,2500,boreal,boreal,2005,,,,
10,Abies,nephrolepis,32,22,2500,boreal,boreal,2005,,,,
10,Abies,nephrolepis,9.3,11,2500,boreal,boreal,2005,,,,
10,Abies,nephrolepis,20.5,14,2500,boreal,boreal,2005,,,,
10,Abies,nephrolepis,8.2,8.5,2500,boreal,boreal,2005,,,,
10,Abies,nephrolepis,6.5,7,2500,boreal,boreal,2005,,,,
10,Abies,nephrolepis,11,10,2500,boreal,boreal,2005,,,,
10,Abies,nephrolepis,12,11,2500,boreal,boreal,2005,,,,
10,Abies,nephrolepis,7.7,9,2500,boreal,boreal,2005,,,,
10,Abies,nephrolepis,7.7,6.5,2500,boreal,boreal,2005,,,,
10,Abies,nephrolepis,7.5,7.5,2500,boreal,boreal,2005,,,,
10,Abies,nephrolepis,14.5,12.5,2500,boreal,boreal,2005,,,,
10,Abies,nephrolepis,9,11,2500,boreal,boreal,2005,,,,
10,Abies,nephrolepis,12,12,2500,boreal,boreal,2005,,,,
10,Abies,nephrolepis,7.5,7,2500,boreal,boreal,2005,,,,
10,Abies,nephrolepis,15,13,2500,boreal,boreal,2005,,,,
10,Abies,nephrolepis,6,4.5,2500,boreal,boreal,2005,,,,
10,Abies,nephrolepis,12,11.5,2500,boreal,boreal,2005,,,,
10,Abies,nephrolepis,9,8,2500,boreal,boreal,2005,,,,
10,Abies,nephrolepis,7.5,8,2500,boreal,boreal,2005,,,,
10,Abies,nephrolepis,6,4,2500,boreal,boreal,2005,,,,
10,Abies,nephrolepis,19.5,12,2500,boreal,boreal,2005,,,,
10,Abies,nephrolepis,9.2,7,2500,boreal,boreal,2005,,,,
10,Abies,nephrolepis,6.1,4,2500,boreal,boreal,2005,,,,
10,Abies,nephrolepis,6.5,4,2500,boreal,boreal,2005,,,,
10,Abies,nephrolepis,18,14,2500,boreal,boreal,2005,,,,
10,Abies,nephrolepis,29.8,20,2500,boreal,boreal,2005,,,,
10,Abies,nephrolepis,29,20,2500,boreal,boreal,2005,,,,
10,Abies,nephrolepis,6.8,5,2500,boreal,boreal,2005,,,,
10,Abies,nephrolepis,21.8,17,2500,boreal,boreal,2005,,,,
10,Abies,nephrolepis,7.3,5,2500,boreal,boreal,2005,,,,
